Study_numb,Paper,LeadAuthor,Year_Published,Title,URL,Location,Country,GPS_coordinates_extracted,GPS_Google,GPS_data,GPS_lat,GPS_long,Species,Common name,Taxa,OsHV_var,Year_Sampled,Field_Lab,Search_Strategy,Notes,GenBank Sequence
74,Whittington et al. 2019,Whittington et al. 2019,2019,Long-term temporal and spatial patterns of Ostreid herpesvirus 1 (OsHV-1) infection and mortality in sentinel Pacific oyster spat (Crassostrea gigas) inform farm management,https://www.sciencedirect.com/science/article/pii/S0044848619307513,"The Shed, Hawkesbury River Estuary",Australia,NA,"-34.038334, 151.151312

","-34.038334, 151.151312

",-34.038334,151.151312,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2015,Field,Web of Science,,
74,Whittington et al. 2019,Whittington et al. 2019,2019,Long-term temporal and spatial patterns of Ostreid herpesvirus 1 (OsHV-1) infection and mortality in sentinel Pacific oyster spat (Crassostrea gigas) inform farm management,https://www.sciencedirect.com/science/article/pii/S0044848619307513,"Sylvania Waters, Hawkesbury River Estuary",Australia,NA,"-34.015148, 151.117368

","-34.015148, 151.117368

",-34.015148,151.117368,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
74,Whittington et al. 2019,Whittington et al. 2019,2019,Long-term temporal and spatial patterns of Ostreid herpesvirus 1 (OsHV-1) infection and mortality in sentinel Pacific oyster spat (Crassostrea gigas) inform farm management,https://www.sciencedirect.com/science/article/pii/S0044848619307513,"Sylvania Waters, Hawkesbury River Estuary",Australia,NA,"-34.015148, 151.117368

","-34.015148, 151.117368

",-34.015148,151.117368,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2014,Field,Web of Science,,
74,Whittington et al. 2019,Whittington et al. 2019,2019,Long-term temporal and spatial patterns of Ostreid herpesvirus 1 (OsHV-1) infection and mortality in sentinel Pacific oyster spat (Crassostrea gigas) inform farm management,https://www.sciencedirect.com/science/article/pii/S0044848619307513,"Sylvania Waters, Hawkesbury River Estuary",Australia,NA,"-34.015148, 151.117368

","-34.015148, 151.117368

",-34.015148,151.117368,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2015,Field,Web of Science,,
74,Whittington et al. 2019,Whittington et al. 2019,2019,Long-term temporal and spatial patterns of Ostreid herpesvirus 1 (OsHV-1) infection and mortality in sentinel Pacific oyster spat (Crassostrea gigas) inform farm management,https://www.sciencedirect.com/science/article/pii/S0044848619307513,"Sylvania Waters, Hawkesbury River Estuary",Australia,NA,"-34.015148, 151.117368

","-34.015148, 151.117368

",-34.015148,151.117368,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2016,Field,Web of Science,,
74,Whittington et al. 2019,Whittington et al. 2019,2019,Long-term temporal and spatial patterns of Ostreid herpesvirus 1 (OsHV-1) infection and mortality in sentinel Pacific oyster spat (Crassostrea gigas) inform farm management,https://www.sciencedirect.com/science/article/pii/S0044848619307513,"Sylvania Waters, Hawkesbury River Estuary",Australia,NA,"-34.015148, 151.117368

","-34.015148, 151.117368

",-34.015148,151.117368,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2017,Field,Web of Science,,
74,Whittington et al. 2019,Whittington et al. 2019,2019,Long-term temporal and spatial patterns of Ostreid herpesvirus 1 (OsHV-1) infection and mortality in sentinel Pacific oyster spat (Crassostrea gigas) inform farm management,https://www.sciencedirect.com/science/article/pii/S0044848619307513,"Neverfail Bay, Hawkesbury River Estuary",Australia,NA,"-33.576791, 151.130190

","-33.576791, 151.130190

",-33.576791,151.13019,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
74,Whittington et al. 2019,Whittington et al. 2019,2019,Long-term temporal and spatial patterns of Ostreid herpesvirus 1 (OsHV-1) infection and mortality in sentinel Pacific oyster spat (Crassostrea gigas) inform farm management,https://www.sciencedirect.com/science/article/pii/S0044848619307513,"Neverfail Bay, Hawkesbury River Estuary",Australia,NA,"-33.576791, 151.130190

","-33.576791, 151.130190

",-33.576791,151.13019,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2014,Field,Web of Science,,
74,Whittington et al. 2019,Whittington et al. 2019,2019,Long-term temporal and spatial patterns of Ostreid herpesvirus 1 (OsHV-1) infection and mortality in sentinel Pacific oyster spat (Crassostrea gigas) inform farm management,https://www.sciencedirect.com/science/article/pii/S0044848619307513,"Neverfail Bay, Hawkesbury River Estuary",Australia,NA,"-33.576791, 151.130190

","-33.576791, 151.130190

",-33.576791,151.13019,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2015,Field,Web of Science,,
74,Whittington et al. 2019,Whittington et al. 2019,2019,Long-term temporal and spatial patterns of Ostreid herpesvirus 1 (OsHV-1) infection and mortality in sentinel Pacific oyster spat (Crassostrea gigas) inform farm management,https://www.sciencedirect.com/science/article/pii/S0044848619307513,"Neverfail Bay, Hawkesbury River Estuary",Australia,NA,"-33.576791, 151.130190

","-33.576791, 151.130190

",-33.576791,151.13019,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2016,Field,Web of Science,,
74,Whittington et al. 2019,Whittington et al. 2019,2019,Long-term temporal and spatial patterns of Ostreid herpesvirus 1 (OsHV-1) infection and mortality in sentinel Pacific oyster spat (Crassostrea gigas) inform farm management,https://www.sciencedirect.com/science/article/pii/S0044848619307513,"Neverfail Bay, Hawkesbury River Estuary",Australia,NA,"-33.576791, 151.130190

","-33.576791, 151.130190

",-33.576791,151.13019,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2017,Field,Web of Science,,
74,Whittington et al. 2019,Whittington et al. 2019,2019,Long-term temporal and spatial patterns of Ostreid herpesvirus 1 (OsHV-1) infection and mortality in sentinel Pacific oyster spat (Crassostrea gigas) inform farm management,https://www.sciencedirect.com/science/article/pii/S0044848619307513,"Limekiln Bar, Hawkesbury River Estuary",Australia,NA,"-33.588996, 151.117076

","-33.588996, 151.117076

",-33.588996,151.117076,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
74,Whittington et al. 2019,Whittington et al. 2019,2019,Long-term temporal and spatial patterns of Ostreid herpesvirus 1 (OsHV-1) infection and mortality in sentinel Pacific oyster spat (Crassostrea gigas) inform farm management,https://www.sciencedirect.com/science/article/pii/S0044848619307513,"Limekiln Bar, Hawkesbury River Estuary",Australia,NA,"-33.588996, 151.117076

","-33.588996, 151.117076

",-33.588996,151.117076,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2014,Field,Web of Science,,
74,Whittington et al. 2019,Whittington et al. 2019,2019,Long-term temporal and spatial patterns of Ostreid herpesvirus 1 (OsHV-1) infection and mortality in sentinel Pacific oyster spat (Crassostrea gigas) inform farm management,https://www.sciencedirect.com/science/article/pii/S0044848619307513,"Limekiln Bar, Hawkesbury River Estuary",Australia,NA,"-33.588996, 151.117076

","-33.588996, 151.117076

",-33.588996,151.117076,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2015,Field,Web of Science,,
74,Whittington et al. 2019,Whittington et al. 2019,2019,Long-term temporal and spatial patterns of Ostreid herpesvirus 1 (OsHV-1) infection and mortality in sentinel Pacific oyster spat (Crassostrea gigas) inform farm management,https://www.sciencedirect.com/science/article/pii/S0044848619307513,"Limekiln Bar, Hawkesbury River Estuary",Australia,NA,"-33.588996, 151.117076

","-33.588996, 151.117076

",-33.588996,151.117076,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2016,Field,Web of Science,,
74,Whittington et al. 2019,Whittington et al. 2019,2019,Long-term temporal and spatial patterns of Ostreid herpesvirus 1 (OsHV-1) infection and mortality in sentinel Pacific oyster spat (Crassostrea gigas) inform farm management,https://www.sciencedirect.com/science/article/pii/S0044848619307513,"Limekiln Bar, Hawkesbury River Estuary",Australia,NA,"-33.588996, 151.117076

","-33.588996, 151.117076

",-33.588996,151.117076,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2017,Field,Web of Science,,
75,Grijalva-Chon et al. 2013,Grijalva-Chon et al. 2013,2013,"Detection of a new OsHV-1 DNA strain in the healthyPacific oyster,Crassostrea gigasThunberg, from the Gulfof California",https://pubmed.ncbi.nlm.nih.gov/24033643/,"Estero La Cruz, Sonora",Mexico,"28°47′34″N, 111°53′27″W","28.79278, -111.89083","28.79278, -111.89083",28.79278,-111.89083,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2011,Field,Snowball,,
76,Burioli et al. 2017,Burioli et al. 2017,2017,First description of a mortality event in adult Pacific oysters in Italy associated with infection by a Tenacibaculum soleae strain,https://onlinelibrary.wiley.com/doi/10.1111/jfd.12698,"San Teodoro Lagoon, Sardinia",Italy,NA,"40.802144, 9.667736","40.802144, 9.667736",40.802144,9.667736,Magallana gigas,,Pacific Oyster,OsHV-1,2014,Field,Snowball,,
77,Burioli et al. 2018,Burioli et al. 2018,2018,A novel divergent group of Ostreid herpesvirus 1 μVar variants associated with a mortality event in Pacific oyster spat in Normandy (France) in 2016,https://onlinelibrary.wiley.com/doi/10.1111/jfd.12883,"Blainville sur Mer, Normandy",France,NA,"49.066814, -1.597717","49.066814, -1.597717",49.066814,-1.597717,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2016,Field,Snowball,,
78,Zhang et al. 2023,Zhang et al. 2023,2023,Identification and Characterization of Infectious Pathogens Associated with Mass Mortalities of Pacific Oyster (Crassostrea gigas) Cultured in Northern China,https://www.mdpi.com/2079-7737/12/6/759,"LaiZ, Bohai Bay",China,NA,"37.238058, 119.748312

","37.238058, 119.748312

",37.238058,119.748312,Magallana gigas,,Pacific Oyster,OsHV-1,2020,Field,Snowball,,
79,Jenkins et al. 2013,Jenkins et al. 2013,2013,Identification and characterisation of an ostreid herpesvirus-1 microvariant (OsHV-1 µ-var) in Crassostrea gigas (Pacific oysters) in Australia,https://pubmed.ncbi.nlm.nih.gov/23872855/,"Woolooware Bay, Australia",Australia,NA,"-34.031666666666666, 151.1511111111111
","-34.031666666666666, 151.1511111111111
",-34.03166667,151.1511111,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Snowball,,
79,Jenkins et al. 2013,Jenkins et al. 2013,2013,Identification and characterisation of an ostreid herpesvirus-1 microvariant (OsHV-1 µ-var) in Crassostrea gigas (Pacific oysters) in Australia,https://pubmed.ncbi.nlm.nih.gov/23872855/,"Woolooware Bay, Australia",Australia,NA,"-34.031666666666666, 151.1511111111111
","-34.031666666666666, 151.1511111111111
",-34.03166667,151.1511111,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Snowball,,
79,Jenkins et al. 2013,Jenkins et al. 2013,2013,Identification and characterisation of an ostreid herpesvirus-1 microvariant (OsHV-1 µ-var) in Crassostrea gigas (Pacific oysters) in Australia,https://pubmed.ncbi.nlm.nih.gov/23872855/,"Parmatta River, Australia",Australia,NA,"-33.843322, 151.140800

","-33.843322, 151.140800

",-33.843322,151.1408,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2011,Field,Snowball,,
79,Jenkins et al. 2013,Jenkins et al. 2013,2013,Identification and characterisation of an ostreid herpesvirus-1 microvariant (OsHV-1 µ-var) in Crassostrea gigas (Pacific oysters) in Australia,https://pubmed.ncbi.nlm.nih.gov/23872855/,"Quibray Bay, Australia",Australia,NA,"-34.015739, 151.188585","-34.015739, 151.188585",-34.015739,151.188585,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2011,Field,Snowball,,
80,Arzul et al. 2002,Arzul et al. 2002,2002,Detection of oyster herpesvirus DNA and proteins in asymptomatic Crassostrea gigas adults,https://www.sciencedirect.com/science/article/pii/S0168170202000072?via%3Dihub,La Tremblade,France,NA,"45.795130, -1.236367","45.795130, -1.236367",45.79513,-1.236367,Magallana gigas,,Pacific Oyster,OsHV-1,2000,Field,Snowball,,
81,Peeler et al. 2012,Peeler et al. 2012,2012,Investigation of mortality in Pacific oysters associated with Ostreid herpesvirus-1 μVar in the Republic of Ireland in 2009,https://www.sciencedirect.com/science/article/pii/S016758771200061X,Trawbreaga,Ireland,NA,"55.286209, -7.293413","55.286209, -7.293413",55.286209,-7.293413,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Snowball,,
81,Peeler et al. 2012,Peeler et al. 2012,2012,Investigation of mortality in Pacific oysters associated with Ostreid herpesvirus-1 μVar in the Republic of Ireland in 2009,https://www.sciencedirect.com/science/article/pii/S016758771200061X,Dungloe,Ireland,NA,"54.949387, -8.364449","54.949387, -8.364449",54.949387,-8.364449,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Snowball,,
81,Peeler et al. 2012,Peeler et al. 2012,2012,Investigation of mortality in Pacific oysters associated with Ostreid herpesvirus-1 μVar in the Republic of Ireland in 2009,https://www.sciencedirect.com/science/article/pii/S016758771200061X,Trawenagh,Ireland,NA,"54.891657, -8.359944","54.891657, -8.359944",54.891657,-8.359944,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Snowball,,
81,Peeler et al. 2012,Peeler et al. 2012,2012,Investigation of mortality in Pacific oysters associated with Ostreid herpesvirus-1 μVar in the Republic of Ireland in 2009,https://www.sciencedirect.com/science/article/pii/S016758771200061X,Loughras,Ireland,NA,"54.789360, -8.549237","54.789360, -8.549237",54.78936,-8.549237,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Snowball,,
81,Peeler et al. 2012,Peeler et al. 2012,2012,Investigation of mortality in Pacific oysters associated with Ostreid herpesvirus-1 μVar in the Republic of Ireland in 2009,https://www.sciencedirect.com/science/article/pii/S016758771200061X,Donegal Bay,Ireland,NA,"54.650475, -8.117177","54.650475, -8.117177",54.650475,-8.117177,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Snowball,,
81,Peeler et al. 2012,Peeler et al. 2012,2012,Investigation of mortality in Pacific oysters associated with Ostreid herpesvirus-1 μVar in the Republic of Ireland in 2009,https://www.sciencedirect.com/science/article/pii/S016758771200061X,Achill Sound,Ireland,NA,"53.930654, -9.922565","53.930654, -9.922565",53.930654,-9.922565,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Snowball,,
81,Peeler et al. 2012,Peeler et al. 2012,2012,Investigation of mortality in Pacific oysters associated with Ostreid herpesvirus-1 μVar in the Republic of Ireland in 2009,https://www.sciencedirect.com/science/article/pii/S016758771200061X,Clew Bay,Ireland,NA,"53.832573, -9.780322","53.832573, -9.780322",53.832573,-9.780322,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Snowball,,
81,Peeler et al. 2012,Peeler et al. 2012,2012,Investigation of mortality in Pacific oysters associated with Ostreid herpesvirus-1 μVar in the Republic of Ireland in 2009,https://www.sciencedirect.com/science/article/pii/S016758771200061X,Castlemaine,Ireland,NA,"52.167350, -9.702215","52.167350, -9.702213",52.16735,-9.702213,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Snowball,,
81,Peeler et al. 2012,Peeler et al. 2012,2012,Investigation of mortality in Pacific oysters associated with Ostreid herpesvirus-1 μVar in the Republic of Ireland in 2009,https://www.sciencedirect.com/science/article/pii/S016758771200061X,Caherciveen,Ireland,NA,"51.949487, -10.225544

","51.949487, -10.225544

",51.949487,-10.225544,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Snowball,,
81,Peeler et al. 2012,Peeler et al. 2012,2012,Investigation of mortality in Pacific oysters associated with Ostreid herpesvirus-1 μVar in the Republic of Ireland in 2009,https://www.sciencedirect.com/science/article/pii/S016758771200061X,Baltimore/River Ilen,Ireland,NA,"51.487829, -9.368446","51.487829, -9.368446",51.487829,-9.368446,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Snowball,,
81,Peeler et al. 2012,Peeler et al. 2012,2012,Investigation of mortality in Pacific oysters associated with Ostreid herpesvirus-1 μVar in the Republic of Ireland in 2009,https://www.sciencedirect.com/science/article/pii/S016758771200061X,Dungarvan Harbour,Ireland,NA,"52.06904729263853, -7.573733962411507","52.06904729263853, -7.573733962411507",52.06904729,-7.573733962,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Snowball,,
81,Peeler et al. 2012,Peeler et al. 2012,2012,Investigation of mortality in Pacific oysters associated with Ostreid herpesvirus-1 μVar in the Republic of Ireland in 2009,https://www.sciencedirect.com/science/article/pii/S016758771200061X,Waterford Harbour,Ireland,NA,"52.164997, -6.918275","52.164997, -6.918275",52.164997,-6.918275,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Snowball,,
81,Peeler et al. 2012,Peeler et al. 2012,2012,Investigation of mortality in Pacific oysters associated with Ostreid herpesvirus-1 μVar in the Republic of Ireland in 2009,https://www.sciencedirect.com/science/article/pii/S016758771200061X,Carlingford Lough,Ireland,NA,"54.042005, -6.183865","54.042005, -6.183865",54.042005,-6.183865,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Snowball,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Jersey,United Kingdom,NA,"49.243001, -2.074068","49.243001, -2.074068",49.243001,-2.074068,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2008,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Normandy,France,NA,"49.717346, -1.907873","49.717346, -1.907873",49.717346,-1.907873,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2008,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Baie des Veys,France,NA,"49.386373, -1.130040","49.386373, -1.130040",49.386373,-1.13004,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2008,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Arcachon,France,NA,"44.651403, -1.175354","44.651403, -1.175354",44.651403,-1.175354,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2008,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Brittany,France,NA,"48.605617, -2.647681","48.605617, -2.647681",48.605617,-2.647681,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2008,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Clew Bay,Ireland,NA,"53.832573, -9.780322","53.832573, -9.780322",53.832573,-9.780322,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2008,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Cork,Ireland,NA,"51.857920, -8.264120","51.857920, -8.264120",51.85792,-8.26412,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2008,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Donegal,Ireland,NA,"54.650475, -8.117177","54.650475, -8.117177",54.650475,-8.117177,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2008,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Jersey,United Kingdom,NA,"49.243001, -2.074068","49.243001, -2.074068",49.243001,-2.074068,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Normandy,France,NA,"49.717346, -1.907873","49.717346, -1.907873",49.717346,-1.907873,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Baie des Veys,France,NA,"49.386373, -1.130040","49.386373, -1.130040",49.386373,-1.13004,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Arcachon,France,NA,"44.651403, -1.175354","44.651403, -1.175354",44.651403,-1.175354,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Brittany,France,NA,"48.605617, -2.647681","48.605617, -2.647681",48.605617,-2.647681,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Clew Bay,Ireland,NA,"53.832573, -9.780322","53.832573, -9.780322",53.832573,-9.780322,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Cork,Ireland,NA,"51.857920, -8.264120","51.857920, -8.264120",51.85792,-8.26412,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Donegal,Ireland,NA,"54.650475, -8.117177","54.650475, -8.117177",54.650475,-8.117177,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2009,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Jersey,United Kingdom,NA,"49.243001, -2.074068","49.243001, -2.074068",49.243001,-2.074068,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Normandy,France,NA,"49.717346, -1.907873","49.717346, -1.907873",49.717346,-1.907873,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Baie des Veys,France,NA,"49.386373, -1.130040","49.386373, -1.130040",49.386373,-1.13004,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Arcachon,France,NA,"44.651403, -1.175354","44.651403, -1.175354",44.651403,-1.175354,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Brittany,France,NA,"48.605617, -2.647681","48.605617, -2.647681",48.605617,-2.647681,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Clew Bay,Ireland,NA,"53.832573, -9.780322","53.832573, -9.780322",53.832573,-9.780322,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Cork,Ireland,NA,"51.857920, -8.264120","51.857920, -8.264120",51.85792,-8.26412,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
82,Martenot et al. 2011,Martenot et al. 2011,2011,"Detection of different variants of Ostreid Herpesvirus 1 in the Pacific oyster, Crassostrea gigas between 2008 and 2010",https://www.sciencedirect.com/science/article/pii/S0168170211001481?via%3Dihub,Donegal,Ireland,NA,"54.650475, -8.117177","54.650475, -8.117177",54.650475,-8.117177,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
83,Degremont 2011,Degremont 2011,2011,Evidence of herpesvirus (OsHV-1) resistance in juvenile Crassostrea gigas selected for high resistance to the summer mortality phenomenon,https://www.sciencedirect.com/science/article/pii/S0044848611003565?via%3Dihub,"Agnas, Marennes-Oléron Bay",France,NA,"45.861648, -1.125883","45.861648, -1.125883",45.861648,-1.125883,Magallana gigas,,Pacific Oyster,OsHV-1 ,2009,Field,Web of Science,,
84,Martínez-García et al. 2020,Martínez-García et al. 2020,2020,"Prevalence and genotypic diversity of ostreid herpesvirus type 1 in Crassostrea gigas cultured in the Gulf of California, Mexico",https://www.int-res.com/abstracts/dao/v138/p185-194/,"La Cruz coastal lagoon, Sonora",Mexico,NA,"28.79278, -111.89083","28.79278, -111.89083",28.79278,-111.89083,Magallana gigas,,Pacific Oyster,OsHV-1,2017,Field,Web of Science,,
